lad19cd,ex_prob
E09000005,0.5327
E09000006,0.3393
E09000007,0.1885
E09000008,0.4199
E09000009,0.7603
E09000010,0.9069
E09000011,0.4275
E09000012,0.9747
E09000013,0.5808
E09000014,0.7556
E09000015,0.9299
E09000016,0.8129
E09000017,0.4274
E09000018,0.7486
E09000019,0.3634
E09000020,0.4734
E09000021,0.2565
E09000022,0.6389
E09000023,0.2422
E09000024,0.5317
E09000025,0.4191
E09000026,0.8036
E09000027,0.5136
E09000028,0.5148
E09000029,0.1557
E09000030,0.4559
E09000031,0.2458
E09000032,0.7878
