lad19cd,ex_prob
E07000163,0
E07000164,0.4508
E07000165,0.1006
E07000166,0.351
E07000167,0.2505
E07000168,0.2952
E07000169,0.1031
E07000170,0.0932
E07000171,0.11
E07000172,0.8728
E07000173,0.6175
E07000174,0.3708
E07000175,0.0262
E07000176,0.6477
E07000177,0.7979
E07000178,0.8742
E07000179,0.3329
E07000180,0.2668
E07000181,0.3365
E07000187,0.3094
E07000188,0.7018
E07000189,0.5036
E07000192,0.0897
E07000193,0.4698
E07000194,0.5674
E07000195,0.9371
E07000196,0.204
E07000197,0.1993
E07000198,0.7741
E07000199,0.9256
E07000200,0.7122
E07000202,0.0216
E07000203,0.0675
E07000207,0.9555
E07000208,0.297
E07000209,0.168
E07000210,0.3909
E07000211,0.1288
E07000212,0.6478
E07000213,0.3972
E07000214,0.4556
E07000215,0.29
E07000216,0.3346
E07000217,0.219
E07000218,0.0069
E07000219,0.7582
E07000220,0.2839
E07000221,0.1871
E07000222,0.1099
E07000223,0.3404
E07000224,0.2413
E07000225,0.3712
E07000226,0.0298
E07000227,0.3875
E07000228,0.8576
E07000229,0.1525
E07000234,0.2572
E07000235,0.586
E07000236,0.8132
E07000237,0.1811
E07000238,0.1026
E07000239,0.526
E07000240,0.2801
E07000241,0.8413
E07000242,0.9414
E07000243,0.6361
E07000244,0.0466
E07000245,0.0311
E07000246,0.1017
E08000001,0.9411
E08000002,0.5222
E08000003,0.5827
E08000004,0.8577
E08000005,0.6175
E08000006,0.5453
E08000007,0.3532
E08000008,0.8085
E08000009,0.9075
E08000010,0.4182
E08000011,0.2325
E08000012,0.1949
E08000013,0.21560000000000001
E08000014,0.4484
E08000015,0.9766
E08000016,0.1901
E08000017,0.1865
E08000018,0.2413
E08000019,0.3872
E08000021,0.3138
E08000022,0.2125
E08000023,0.936
E08000024,0.2335
E08000025,0.5293
E08000026,0.68
E08000027,0.4195
E08000028,0.929
E08000029,0.1286
E08000030,0.4589
E08000031,0.5052
E08000032,0.8051
E08000033,0.5543
E08000034,0.4193
E08000035,0.6742
E08000036,0.4054
E08000037,0.4232
"E09000001,E09000033",0.1846
E09000002,0.5948
E09000003,0.272
E09000004,0.429
E09000005,0.4912
E09000006,0.4787
E09000007,0.6732
E09000008,0.2363
E09000009,0.4661
E09000010,0.6633
E09000011,0.6015
E09000012,0.8429
E09000013,0.9239
E09000014,0.5658
E09000015,0.9283
E09000016,0.6303
E09000017,0.1548
E09000018,0.409
E09000019,0.6254
E09000020,0.8908
E09000021,0.4287
E09000022,0.5984
E09000023,0.46
E09000024,0.1272
E09000025,0.3533
E09000026,0.5837
E09000027,0.6378
E09000028,0.5056
E09000029,0.1362
E09000030,0.5424
E09000031,0.473
E09000032,0.7763
