lad19cd,ex_prob
E07000156,0.8758
E07000163,0.3316
E07000164,0.0563
E07000165,0.3795
E07000166,0.856
E07000167,0.2199
E07000168,0.1523
E07000169,0.0558
E07000170,0.008
E07000171,0.6304
E07000172,0.7773
E07000173,0.7157
E07000174,0.2731
E07000175,0.8855
E07000176,0.4059
E07000177,0.6428
E07000178,0.9732
E07000179,0.7835
E07000180,0.6043
E07000181,0.1156
E07000187,0.5787
E07000188,0.325
E07000189,0.1204
E07000192,0.6314
E07000193,0.2496
E07000194,0.147
E07000195,0.9475
E07000196,0.4374
E07000197,0.2157
E07000198,0.2448
E07000199,0
E07000200,0.0593
E07000202,0.0716
E07000203,0.0352
E07000207,0.9358
E07000208,0.1432
E07000209,0.8178
E07000210,0.7271
E07000211,0.408
E07000212,0.4206
E07000213,0.5401
E07000214,0.3619
E07000215,0.5744
E07000216,0.782
E07000217,0.6538
E07000218,0.0241
E07000219,0.2716
E07000220,0.1647
E07000221,0.4218
E07000222,0.14
E07000223,0.7663
E07000224,0.2218
E07000225,0.7646
E07000226,0.6158
E07000227,0.5746
E07000228,0.9205
E07000229,0.2182
E07000234,0.3586
E07000235,0.2566
E07000236,0.9876
E07000237,0.3006
E07000238,0.6166
E07000239,0.2523
E07000240,0.1863
E07000241,0.7487
E07000242,0.63
E07000243,0.0182
E07000244,0.0442
E07000245,0.5147
E07000246,0.291
E08000001,0.717
E08000002,0.9737
E08000003,0.727
E08000004,0.8041
E08000005,0.9676
E08000006,0.7719
E08000007,0.4837
E08000008,0.9729
E08000009,0.7251
E08000010,0.779
E08000011,0.1179
E08000012,0.8025
E08000013,0.5705
E08000014,0.5632
E08000015,0.6765
E08000016,0.2219
E08000017,0.146
E08000018,0.0831
E08000019,0.422
E08000021,0.8122
E08000022,0.3602
E08000023,0.9544
E08000024,0.4423
E08000025,0.4588
E08000026,0.1589
E08000027,0.3634
E08000028,0.7641
E08000029,0.2609
E08000030,0.6073
E08000031,0.7932
E08000032,0.6501
E08000033,0.7753
E08000034,0.5555
E08000035,0.6851
E08000036,0.7661
E08000037,0.3683
"E09000001,E09000033",0.3631
E09000002,0.8009
E09000003,0.6762
E09000004,0.8093
E09000005,0.5765
E09000006,0.7858
E09000007,0.608
E09000008,0.6688
E09000009,0.8796
E09000010,0.8985
E09000011,0.372
E09000012,0.976
E09000013,0.8424
E09000014,0.8845
E09000015,0.8588
E09000016,0.7934
E09000017,0.586
E09000018,0.5557
E09000019,0.7742
E09000020,0.8346
E09000021,0.3178
E09000022,0.7109
E09000023,0.8148
E09000024,0.5186
E09000025,0.1908
E09000026,0.3992
E09000027,0.2706
E09000028,0.6737
E09000029,0.9362
E09000030,0.6262
E09000031,0.5959
E09000032,0.9373
