lad19cd,ex_prob
E07000144,0.0431
E07000145,0.2702
E07000146,0.0471
E07000147,0.0218
E07000148,0.077
E07000149,0.1002
E07000150,0.9554
E07000151,0.1904
E07000152,0.1103
E07000153,0.9296
E07000154,0.2576
E07000155,0.0838
E07000156,0.4962
E07000163,0.0796
E07000164,0.0334
E07000165,0.2143
E07000166,0.751
E07000167,0.4611
E07000168,0.1127
E07000169,0.0548
E07000170,0.0055
E07000171,0.5427
E07000172,0.4241
E07000173,0.8472
E07000174,0.6736
E07000175,0.7113
E07000176,0.2316
E07000177,0.5622
E07000178,0.9533
E07000179,0.6592
E07000180,0.6651
E07000181,0.1922
E07000187,0.596
E07000188,0.0796
E07000189,0.1948
E07000192,0.7732
E07000193,0.1685
E07000194,0.0672
E07000195,0.9644
E07000196,0.0485
E07000197,0.0853
E07000198,0.7468
E07000199,0.023
E07000200,0
E07000202,0.5023
E07000203,0.1363
E07000207,0.758
E07000208,0.0692
E07000209,0.7229
E07000210,0.7043
E07000211,0.3276
E07000212,0.2071
E07000213,0.298
E07000214,0.1951
E07000215,0.5865
E07000216,0.9748
E07000217,0.4292
E07000218,0.0994
E07000219,0.0438
E07000220,0.2773
E07000221,0.2835
E07000222,0.0933
E07000223,0.6218
E07000224,0.1301
E07000225,0.7553
E07000226,0.3851
E07000227,0.4567
E07000228,0.66
E07000229,0.2409
E07000234,0.1194
E07000235,0.092
E07000236,0.9977
E07000237,0.1615
E07000238,0.616
E07000239,0.6174
E07000240,0.2432
E07000241,0.7245
E07000242,0.584
E07000243,0.0039
E07000244,0.0305
E07000245,0.5506
E07000246,0.5296
E08000001,0.309
E08000002,0.8679
E08000003,0.5398
E08000004,0.7153
E08000005,0.8642
E08000006,0.4462
E08000007,0.3538
E08000008,0.6147
E08000009,0.2827
E08000010,0.528
E08000011,0.2822
E08000012,0.7079
E08000013,0.3304
E08000014,0.2813
E08000015,0.5771
E08000016,0.0987
E08000017,0.1889
E08000018,0.012
E08000019,0.1951
E08000021,0.4756
E08000022,0.0968
E08000023,0.9114
E08000024,0.1076
E08000025,0.1598
E08000026,0.0764
E08000027,0.187
E08000028,0.5347
E08000029,0.0585
E08000030,0.3853
E08000031,0.4405
E08000032,0.4613
E08000033,0.4466
E08000034,0.465
E08000035,0.3026
E08000036,0.4736
E08000037,0.1555
"E09000001,E09000033",0.1482
E09000002,0.4734
E09000003,0.4371
E09000004,0.4571
E09000005,0.3125
E09000006,0.6476
E09000007,0.6473
E09000008,0.558
E09000009,0.846
E09000010,0.8429
E09000011,0.2259
E09000012,0.9526
E09000013,0.4434
E09000014,0.7169
E09000015,0.8306
E09000016,0.7016
E09000017,0.7495
E09000018,0.4813
E09000019,0.7955
E09000020,0.6769
E09000021,0.4294
E09000022,0.4359
E09000023,0.6928
E09000024,0.25
E09000025,0.2654
E09000026,0.4873
E09000027,0.1378
E09000028,0.8771
E09000029,0.8977
E09000030,0.442
E09000031,0.3206
E09000032,0.9109
