analysis_timestamp,lad19cd,ex_prob
2020-07-03T16:00:32Z,E07000176,0.186
2020-07-03T16:00:32Z,E07000177,0.367
2020-07-03T16:00:32Z,E07000178,0.454
2020-07-03T16:00:32Z,E07000179,0.447
2020-07-03T16:00:32Z,E07000180,0.359
2020-07-03T16:00:32Z,E07000181,0.414
2020-07-03T16:00:32Z,E07000187,0.195
2020-07-03T16:00:32Z,E07000188,0.433
2020-07-03T16:00:32Z,E07000189,0.239
2020-07-03T16:00:32Z,E07000192,0.243
2020-07-03T16:00:32Z,E07000193,0.348
2020-07-03T16:00:32Z,E07000194,0.235
2020-07-03T16:00:32Z,E07000195,0.427
2020-07-03T16:00:32Z,E07000196,0.332
2020-07-03T16:00:32Z,E07000197,0.394
2020-07-03T16:00:32Z,E07000198,0.459
2020-07-03T16:00:32Z,E07000199,0.25
2020-07-03T16:00:32Z,E07000200,0.274
2020-07-03T16:00:32Z,E07000202,0.391
2020-07-03T16:00:32Z,E07000203,0.35
2020-07-03T16:00:32Z,E07000207,0.233
2020-07-03T16:00:32Z,E07000208,0.321
2020-07-03T16:00:32Z,E07000209,0.353
2020-07-03T16:00:32Z,E07000210,0.289
2020-07-03T16:00:32Z,E07000211,0.447
2020-07-03T16:00:32Z,E07000212,0.217
2020-07-03T16:00:32Z,E07000213,0.282
2020-07-03T16:00:32Z,E07000214,0.282
2020-07-03T16:00:32Z,E07000215,0.318
2020-07-03T16:00:32Z,E07000216,0.377
2020-07-03T16:00:32Z,E07000217,0.286
2020-07-03T16:00:32Z,E07000218,0.206
2020-07-03T16:00:32Z,E07000219,0.38
2020-07-03T16:00:32Z,E07000220,0.202
2020-07-03T16:00:32Z,E07000221,0.352
2020-07-03T16:00:32Z,E07000222,0.2
2020-07-03T16:00:32Z,E07000223,0.283
2020-07-03T16:00:32Z,E07000224,0.235
2020-07-03T16:00:32Z,E07000225,0.204
2020-07-03T16:00:32Z,E07000226,0.261
2020-07-03T16:00:32Z,E07000227,0.37
2020-07-03T16:00:32Z,E07000228,0.392
2020-07-03T16:00:32Z,E07000229,0.374
2020-07-03T16:00:32Z,E07000234,0.378
2020-07-03T16:00:32Z,E07000235,0.365
2020-07-03T16:00:32Z,E07000236,0.375
2020-07-03T16:00:32Z,E07000237,0.405
2020-07-03T16:00:32Z,E07000238,0.324
2020-07-03T16:00:32Z,E07000239,0.321
2020-07-03T16:00:32Z,E07000240,0.19
2020-07-03T16:00:32Z,E07000241,0.26
2020-07-03T16:00:32Z,E07000242,0.268
2020-07-03T16:00:32Z,E07000243,0.306
2020-07-03T16:00:32Z,E07000244,0.399
2020-07-03T16:00:32Z,E07000245,0.358
2020-07-03T16:00:32Z,E07000246,0.403
2020-07-03T16:00:32Z,E08000001,0.341
2020-07-03T16:00:32Z,E08000002,0.417
2020-07-03T16:00:32Z,E08000003,0.364
2020-07-03T16:00:32Z,E08000004,0.207
2020-07-03T16:00:32Z,E08000005,0.15
2020-07-03T16:00:32Z,E08000006,0.368
2020-07-03T16:00:32Z,E08000007,0.286
2020-07-03T16:00:32Z,E08000008,0.418
2020-07-03T16:00:32Z,E08000009,0.367
2020-07-03T16:00:32Z,E08000010,0.518
2020-07-03T16:00:32Z,E08000011,0.436
2020-07-03T16:00:32Z,E08000012,0.359
2020-07-03T16:00:32Z,E08000013,0.471
2020-07-03T16:00:32Z,E08000014,0.454
2020-07-03T16:00:32Z,E08000015,0.415
2020-07-03T16:00:32Z,E08000016,0.184
2020-07-03T16:00:32Z,E08000017,0.371
2020-07-03T16:00:32Z,E08000018,0.293
2020-07-03T16:00:32Z,E08000019,0.279
2020-07-03T16:00:32Z,E08000021,0.556
2020-07-03T16:00:32Z,E08000022,0.511
2020-07-03T16:00:32Z,E08000023,0.589
2020-07-03T16:00:32Z,E08000024,0.573
2020-07-03T16:00:32Z,E08000025,0.267
2020-07-03T16:00:32Z,E08000026,0.31
2020-07-03T16:00:32Z,E08000027,0.279
2020-07-03T16:00:32Z,E08000028,0.409
2020-07-03T16:00:32Z,E08000029,0.23
2020-07-03T16:00:32Z,E08000030,0.392
2020-07-03T16:00:32Z,E08000031,0.468
2020-07-03T16:00:32Z,E08000032,0.21
2020-07-03T16:00:32Z,E08000033,0.146
2020-07-03T16:00:32Z,E08000034,0.263
2020-07-03T16:00:32Z,E08000035,0.291
2020-07-03T16:00:32Z,E08000036,0.381
2020-07-03T16:00:32Z,E08000037,0.581
2020-07-03T16:00:32Z,"E09000001,E09000033",0.074
2020-07-03T16:00:32Z,E09000002,0.226
2020-07-03T16:00:32Z,E09000003,0.306
2020-07-03T16:00:32Z,E09000004,0.33
2020-07-03T16:00:32Z,E09000005,0.293
2020-07-03T16:00:32Z,E09000006,0.417
2020-07-03T16:00:32Z,E09000007,0.049
2020-07-03T16:00:32Z,E09000008,0.335
2020-07-03T16:00:32Z,E09000009,0.321
2020-07-03T16:00:32Z,E09000010,0.343
2020-07-03T16:00:32Z,E09000011,0.248
2020-07-03T16:00:32Z,E09000012,0.175
2020-07-03T16:00:32Z,E09000013,0.237
2020-07-03T16:00:32Z,E09000014,0.163
2020-07-03T16:00:32Z,E09000015,0.406
2020-07-03T16:00:32Z,E09000016,0.342
2020-07-03T16:00:32Z,E09000017,0.211
2020-07-03T16:00:32Z,E09000018,0.245
2020-07-03T16:00:32Z,E09000019,0.039
2020-07-03T16:00:32Z,E09000020,0.121
2020-07-03T16:00:32Z,E09000021,0.384
2020-07-03T16:00:32Z,E09000022,0.278
2020-07-03T16:00:32Z,E09000023,0.29
2020-07-03T16:00:32Z,E09000024,0.375
2020-07-03T16:00:32Z,E09000025,0.233
2020-07-03T16:00:32Z,E09000026,0.313
2020-07-03T16:00:32Z,E09000027,0.155
2020-07-03T16:00:32Z,E09000028,0.239
2020-07-03T16:00:32Z,E09000029,0.385
2020-07-03T16:00:32Z,E09000030,0.041
2020-07-03T16:00:32Z,E09000031,0.309
2020-07-03T16:00:32Z,E09000032,0.228
