lad19cd,ex_prob
E07000181,0.4632
E07000187,0.2524
E07000188,0.0691
E07000189,0.0293
E07000192,0.4238
E07000193,0.6034
E07000194,0.5839
E07000195,0.3918
E07000196,0.4353
E07000197,0.4673
E07000198,0.0254
E07000199,0.7478
E07000200,0.9712
E07000202,0.5266
E07000203,0.8062
E07000207,0.1246
E07000208,0.1205
E07000209,0.7387
E07000210,0.2315
E07000211,0.7328
E07000212,0.2875
E07000213,0.4286
E07000214,0.5621
E07000215,0.4618
E07000216,0.0568
E07000217,0.6563
E07000218,0.0084
E07000219,0.28
E07000220,0.8818
E07000221,0.3649
E07000222,0.2646
E07000223,0.2924
E07000224,0.5973
E07000225,0.3045
E07000226,0.0223
E07000227,0.4222
E07000228,0.3983
E07000229,0.4384
E07000234,0.515
E07000235,0
E07000236,0.0824
E07000237,0.2889
E07000238,0.8292
E07000239,0
E07000240,0.3812
E07000241,0.4835
E07000242,0.6377
E07000243,0.5299
E07000244,0.0575
E07000245,0.8728
E07000246,0.5606
E08000001,0.92
E08000002,0.9211
E08000003,0.6373
E08000004,0.9884
E08000005,0.9258
E08000006,0.7797
E08000007,0.4913
E08000008,0.8952
E08000009,0.4607
E08000010,0.6636
E08000011,0.893
E08000012,0.3946
E08000013,0.987
E08000014,0.4729
E08000015,0.2579
E08000016,0.7285
E08000017,0.5312
E08000018,0.8023
E08000019,0.3027
E08000021,0.4968
E08000022,0.4884
E08000023,0.2124
E08000024,0.8492
E08000025,0.6663
E08000026,0.6588
E08000027,0.5611
E08000028,0.8072
E08000029,0.6999
E08000030,0.3076
E08000031,0.2443
E08000032,0.7641
E08000033,0.982
E08000034,0.5629
E08000035,0.2397
E08000036,0.8019
E08000037,0.3366
"E09000001,E09000033",0.303
E09000002,0.2734
E09000003,0.3545
E09000004,0.2416
E09000005,0.2736
E09000006,0.4872
E09000007,0.3158
E09000008,0.3298
E09000009,0.9153
E09000010,0.1352
E09000011,0.3977
E09000012,0.4681
E09000013,0.7777
E09000014,0.5501
E09000015,0.376
E09000016,0.4905
E09000017,0.7763
E09000018,0.9312
E09000019,0.642
E09000020,0.1161
E09000021,0.7661
E09000022,0.671
E09000023,0.4488
E09000024,0.3959
E09000025,0.8312
E09000026,0.7686
E09000027,0.316
E09000028,0.5131
E09000029,0.1685
E09000030,0.3176
E09000031,0.8726
E09000032,0.6148
