lad19cd,ex_prob
E08000036,0.2934
E08000037,0.4503
"E09000001,E09000033",0.0558
E09000002,0.4089
E09000003,0.1879
E09000004,0.3951
E09000005,0.205
E09000006,0.3312
E09000007,0.0779
E09000008,0.3267
E09000009,0.1887
E09000010,0.2743
E09000011,0.2909
E09000012,0.1548
E09000013,0.1069
E09000014,0.2185
E09000015,0.2805
E09000016,0.3813
E09000017,0.1527
E09000018,0.1679
E09000019,0.1127
E09000020,0.1125
E09000021,0.3809
E09000022,0.1369
E09000023,0.3015
E09000024,0.2838
E09000025,0.1893
E09000026,0.353
E09000027,0.1956
E09000028,0.1287
E09000029,0.2699
E09000030,0.0934
E09000031,0.28
E09000032,0.1927
