lad19cd,ex_prob
E08000021,0.9427
E08000022,0.874
E08000023,0.5061
E08000024,0.6259
E08000025,0.7465
E08000026,0.8447
E08000027,0.0926
E08000028,0.7142
E08000029,0.1728
E08000030,0.9551
E08000031,0.803
E08000032,0.664
E08000033,0.768
E08000034,0.7738
E08000035,0.7691
E08000036,0.6791
E08000037,0.6411
"E09000001,E09000033",0.0435
E09000002,0.9464
E09000003,0.6169
E09000004,0.5253
E09000005,0.6733
E09000006,0.3863
E09000007,0.4279
E09000008,0.3902
E09000009,0.4125
E09000010,0.5293
E09000011,0.2802
E09000012,0.5682
E09000013,0.7106
E09000014,0.6734
E09000015,0.3403
E09000016,0.4699
E09000017,0.7315
E09000018,0.9097
E09000019,0.008
E09000020,0.9634
E09000021,0.9472
E09000022,0.6355
E09000023,0.139
E09000024,0.8107
E09000025,0.5311
E09000026,0.3574
E09000027,0.9971
E09000028,0.6823
E09000029,0.3077
E09000030,0.2463
E09000031,0.8083
E09000032,0.6193
