lad19cd,ex_prob
E08000025,0.143
E08000026,0.6865
E08000027,0.5234
E08000028,0.3971
E08000029,0.2752
E08000030,0.1764
E08000031,0.2872
E08000032,0.39
E08000033,0.52
E08000034,0.6393
E08000035,0.3273
E08000036,0.345
E08000037,0.3047
"E09000001,E09000033",0.0398
E09000002,0.6046
E09000003,0.6708
E09000004,0.2461
E09000005,0.0862
E09000006,0.1389
E09000007,0.2276
E09000008,0.4463
E09000009,0.8577
E09000010,0.5134
E09000011,0.009
E09000012,0.7419
E09000013,0.4618
E09000014,0.5612
E09000015,0.6715
E09000016,0.5082
E09000017,0.6198
E09000018,0.147
E09000019,0.1467
E09000020,0.3602
E09000021,0.5069
E09000022,0.7297
E09000023,0.5611
E09000024,0.4897
E09000025,0.6889
E09000026,0.0868
E09000027,0.3791
E09000028,0.8814
E09000029,0.7464
E09000030,0.5659
E09000031,0.3275
E09000032,0.5496
