lad19cd,ex_prob
E08000030,0.6491
E08000031,0.5439
E08000032,0.7192
E08000033,0.4506
E08000034,0.6388
E08000035,0.5555
E08000036,0.4219
E08000037,0.7323
"E09000001,E09000033",1e-4
E09000002,0.543
E09000003,0.0936
E09000004,0.1397
E09000005,0.1183
E09000006,0.0416
E09000007,0.0465
E09000008,0.0271
E09000009,0.1598
E09000010,0.1554
E09000011,0.316
E09000012,0.2297
E09000013,0.2412
E09000014,0.4661
E09000015,0.3028
E09000016,0.6154
E09000017,0.2395
E09000018,0.1358
E09000019,0.1946
E09000020,0.0752
E09000021,0.345
E09000022,0.0635
E09000023,0.29
E09000024,0.1625
E09000025,0.291
E09000026,0.8265
E09000027,0.0865
E09000028,0.1829
E09000029,0.3202
E09000030,0.1003
E09000031,0.6049
E09000032,0.0519
