lad19cd,ex_prob
E07000120,0.9424
E07000121,0.0425
E07000122,0.9837
E07000123,0.8449
E07000124,0.4558
E07000125,0.829
E07000126,0.3246
E07000127,0.1243
E07000128,0.0209
E07000129,0.6204
E07000130,0.0876
E07000131,0.4254
E07000132,0.1525
E07000133,0
E07000134,0.5062
E07000135,0.8098
E07000136,0.337
E07000137,0.0301
E07000138,0.0928
E07000139,0.3654
E07000140,0.0306
E07000141,0.237
E07000142,0.03
E07000143,0.9984
E07000144,0.0582
E07000145,0.9989
E07000146,0.2643
E07000147,0
E07000148,0.6139
E07000149,0.1273
E07000150,0.9995
E07000151,0.0955
E07000152,0.7761
E07000153,0.9629
E07000154,0.2785
E07000155,0.6085
E07000156,0.5331
E07000163,0
E07000164,0.4684
E07000165,0.302
E07000166,0.0676
E07000167,0.0591
E07000168,0.1261
E07000169,0.2826
E07000170,0.0268
E07000171,0.1039
E07000172,0.6796
E07000173,0.567
E07000174,0.4819
E07000175,0.1145
E07000176,0.6839
E07000177,0.2879
E07000178,0.6345
E07000179,0.3818
E07000180,0.3532
E07000181,0.3199
E07000187,0.5948
E07000188,0.6291
E07000189,0.1379
E07000192,0.0411
E07000193,0.5701
E07000194,0.7398
E07000195,0.9025
E07000196,0.1066
E07000197,0.1213
E07000198,0.719
E07000199,0.968
E07000200,0.7928
E07000202,0
E07000203,0.0553
E07000207,0.9352
E07000208,0.4484
E07000209,0.3332
E07000210,0.627
E07000211,0.0455
E07000212,0.2057
E07000213,0.6574
E07000214,0.5976
E07000215,0.1737
E07000216,0.2728
E07000217,0.3246
E07000218,0.031
E07000219,0.6633
E07000220,0.4088
E07000221,0.0514
E07000222,0.0771
E07000223,0.313
E07000224,0.0233
E07000225,0.102
E07000226,0.0759
E07000227,0.0922
E07000228,0.6059
E07000229,0.2737
E07000234,0.0764
E07000235,0.3463
E07000236,0.0976
E07000237,0.1658
E07000238,0.1089
E07000239,0.6928
E07000240,0.5378
E07000241,0.8409
E07000242,0.877
E07000243,0.8064
E07000244,0.1957
E07000245,0.0446
E07000246,0.0429
E08000001,0.9833
E08000002,0.6548
E08000003,0.4832
E08000004,0.8143
E08000005,0.8763
E08000006,0.6012
E08000007,0.1229
E08000008,0.9005
E08000009,0.9034
E08000010,0.3342
E08000011,0.2725
E08000012,0.2521
E08000013,0.1668
E08000014,0.2207
E08000015,0.9852
E08000016,0.0401
E08000017,0.1496
E08000018,0.2514
E08000019,0.4382
E08000021,0.1092
E08000022,0.4865
E08000023,0.9476
E08000024,0.1055
E08000025,0.357
E08000026,0.7659
E08000027,0.3476
E08000028,0.8023
E08000029,0.1749
E08000030,0.0365
E08000031,0.4904
E08000032,0.6788
E08000033,0.4938
E08000034,0.5783
E08000035,0.5819
E08000036,0.1159
E08000037,0.6062
"E09000001,E09000033",0.067
E09000002,0.584
E09000003,0.7116
E09000004,0.1113
E09000005,0.438
E09000006,0.279
E09000007,0.3283
E09000008,0.1562
E09000009,0.474
E09000010,0.4408
E09000011,0.5353
E09000012,0.4463
E09000013,0.6233
E09000014,0.2618
E09000015,0.8242
E09000016,0.8418
E09000017,0.2169
E09000018,0.2418
E09000019,0.5709
E09000020,0.8091
E09000021,0.6491
E09000022,0.7525
E09000023,0.3705
E09000024,0.2689
E09000025,0.6825
E09000026,0.8249
E09000027,0.8704
E09000028,0.2279
E09000029,0.0862
E09000030,0.5164
E09000031,0.7031
E09000032,0.5771
