lad19cd,ex_prob
E07000130,0.7984
E07000131,0.1447
E07000132,0.7472
E07000133,0.982
E07000134,0.0521
E07000135,0.8278
E07000136,0.2816
E07000137,0
E07000138,0.7454
E07000139,0.4254
E07000140,0.3167
E07000141,0.6614
E07000142,0.3667
E07000143,0.5557
E07000144,0.4424
E07000145,0.5247
E07000146,0.1203
E07000147,0.3473
E07000148,0.548
E07000149,0.3225
E07000150,0.8485
E07000151,0.7229
E07000152,0.9196
E07000153,0.8082
E07000154,1
E07000155,0.1726
E07000156,0.9591
E07000163,0.9513
E07000164,0.5346
E07000165,0.7377
E07000166,0.4468
E07000167,0.2201
E07000168,0.4363
E07000169,0.5554
E07000170,0.9682
E07000171,0.8291
E07000172,0.7253
E07000173,0.3652
E07000174,0.5326
E07000175,0.9437
E07000176,0.7749
E07000177,0.5557
E07000178,0.8873
E07000179,0.771
E07000180,0.7199
E07000181,0.6083
E07000187,0.6984
E07000188,0.6073
E07000189,0.0906
E07000192,0.1704
E07000193,0.9756
E07000194,0
E07000195,0.5044
E07000196,0.095
E07000197,0.2658
E07000198,0.933
E07000199,0.1764
E07000200,0.0653
E07000202,0.3489
E07000203,0.7382
E07000207,0.9665
E07000208,0.6981
E07000209,0.8876
E07000210,0.0968
E07000211,0.5875
E07000212,0.8256
E07000213,0.816
E07000214,0.7681
E07000215,0.1297
E07000216,0.8566
E07000217,0.9839
E07000218,0.5257
E07000219,0.8186
E07000220,0.8157
E07000221,0.1778
E07000222,0.2424
E07000223,0.5995
E07000224,0.4365
E07000225,0.0635
E07000226,0.8021
E07000227,0.3831
E07000228,0.5356
E07000229,0.4904
E07000234,0.8076
E07000235,0.4001
E07000236,0.7736
E07000237,0.6533
E07000238,0.2379
E07000239,0.6511
E07000240,0.8512
E07000241,0.2372
E07000242,0.5618
E07000243,0.8108
E07000244,0.1745
E07000245,0.1581
E07000246,0.1593
E08000001,0.8236
E08000002,0.9933
E08000003,0.8997
E08000004,0.8283
E08000005,0.7132
E08000006,0.9897
E08000007,0.4745
E08000008,0.8368
E08000009,0.8224
E08000010,0.7428
E08000011,0.5227
E08000012,0.7
E08000013,0.4338
E08000014,0.9393
E08000015,0.481
E08000016,0.9558
E08000017,0.1218
E08000018,0.9188
E08000019,0.4669
E08000021,0.9739
E08000022,0.5469
E08000023,0.0977
E08000024,0.4821
E08000025,0.6913
E08000026,0.8995
E08000027,0.1757
E08000028,0.6936
E08000029,0.4425
E08000030,0.9846
E08000031,0.9467
E08000032,0.8957
E08000033,0.9177
E08000034,0.9111
E08000035,0.5814
E08000036,0.8913
E08000037,0.8034
"E09000001,E09000033",0.0817
E09000002,0.9529
E09000003,0.7832
E09000004,0.3328
E09000005,0.7256
E09000006,0.7467
E09000007,0.4972
E09000008,0.3096
E09000009,0.7077
E09000010,0.2754
E09000011,0.4898
E09000012,0.8463
E09000013,0.8434
E09000014,0.7549
E09000015,0.7674
E09000016,0.6619
E09000017,0.8667
E09000018,0.9261
E09000019,0.1097
E09000020,0.6648
E09000021,0.855
E09000022,0.7527
E09000023,0.4021
E09000024,0.9582
E09000025,0.7643
E09000026,0.1352
E09000027,0.9903
E09000028,0.7632
E09000029,0.4537
E09000030,0.5763
E09000031,0.973
E09000032,0.8471
